canonical_talent_id,preserved_legacy_id,proposed_canonical_id,deterministic_migration_alias,display_name,owning_canonical_sphere_id,owning_canonical_sphere_name,legacy_source_sphere_label,legacy_owner_alias_applied,owner_ruling_id,exact_source_path,exact_source_anchor,exact_source_section,source_pack,source_version,record_type,acquisition_routes,background_only,automatic_grant,training_eligibility,free_sphere_talent_eligibility,minimum_cl,typed_prerequisite_fields_present,raw_prerequisite_prose,prerequisite_evaluation_status,short_description,full_description,short_description_availability,full_description_availability,selection_disposition,restriction_status,historical_or_deprecated,aliases,source_kind,source_provenance,record_commitment_sha256
FIRE_TAL_FIREBALL_ART,FIRE_TAL_FIREBALL_ART,FIRE_TAL_FIREBALL_ART,null,Fireball Art,tianxia.sphere.fire,Fire,Fire,false,null,09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md,line:29763,Sphere of Fire,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,CONFIRMED_SELECTABLE_TALENT,"[""known-sphere-talent-training"",""level-talent"",""new-sphere-bonus-when-eligible""]",false,false,ELIGIBLE_UNDER_ACCEPTED_GENERAL_TRAINING_ROUTE,SUPPORTED_BY_ACCEPTED_GENERAL_RULE_SUBJECT_TO_CHARACTER_STATE,null,true,,NO_EXPLICIT_PREREQUISITE_PROSE_BEYOND_OWNER_RELATIONSHIP,Fireball Art is a Fire AoE damage packet with Burning on failed saves and unattended flammable object ignition.,,AVAILABLE,MISSING,OWNER_SELECTABLE_WITH_PREREQUISITES,ordinary_or_unspecified,false,[],candidate,"{""accepted_qa2_record_id"":""FIRE_TAL_FIREBALL_ART"",""source_anchor"":""line:29763"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",7b8b1215d6160581677cf281aa139daf6678689e5f0069ed523da578076591b9
FIRE_TAL_FLAME_LASH,FIRE_TAL_FLAME_LASH,FIRE_TAL_FLAME_LASH,null,Flame Lash,tianxia.sphere.fire,Fire,Fire,false,null,09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md,line:29606,Sphere of Fire,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,CONFIRMED_SELECTABLE_TALENT,"[""known-sphere-talent-training"",""level-talent"",""new-sphere-bonus-when-eligible""]",false,false,ELIGIBLE_UNDER_ACCEPTED_GENERAL_TRAINING_ROUTE,SUPPORTED_BY_ACCEPTED_GENERAL_RULE_SUBJECT_TO_CHARACTER_STATE,null,true,,NO_EXPLICIT_PREREQUISITE_PROSE_BEYOND_OWNER_RELATIONSHIP,Flame Lash deals scaling Fire damage and pushes or pulls target 10 feet; advantage if target is Burning.,,AVAILABLE,MISSING,OWNER_SELECTABLE_WITH_PREREQUISITES,ordinary_or_unspecified,false,[],candidate,"{""accepted_qa2_record_id"":""FIRE_TAL_FLAME_LASH"",""source_anchor"":""line:29606"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",8251ba32abcbbe8c202a08504ef10cf1fa8b28f376db0b40327f6f608ab57097
FIRE_TAL_INCINERATING_LANCE,FIRE_TAL_INCINERATING_LANCE,FIRE_TAL_INCINERATING_LANCE,null,Incinerating Lance,tianxia.sphere.fire,Fire,Fire,false,null,09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md,line:30003,Sphere of Fire,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,CONFIRMED_SELECTABLE_TALENT,"[""known-sphere-talent-training"",""level-talent"",""new-sphere-bonus-when-eligible""]",false,false,ELIGIBLE_UNDER_ACCEPTED_GENERAL_TRAINING_ROUTE,SUPPORTED_BY_ACCEPTED_GENERAL_RULE_SUBJECT_TO_CHARACTER_STATE,null,true,,NO_EXPLICIT_PREREQUISITE_PROSE_BEYOND_OWNER_RELATIONSHIP,Incinerating Lance is a Fire line damage packet that ignores Fire resistance for one chosen creature in the line.,,AVAILABLE,MISSING,OWNER_SELECTABLE_WITH_PREREQUISITES,ordinary_or_unspecified,false,[],candidate,"{""accepted_qa2_record_id"":""FIRE_TAL_INCINERATING_LANCE"",""source_anchor"":""line:30003"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",9ddb10e1cae3f8f9c4a02696ae34a073ae1c999d64d8067ec88057c21da114b8
FIRE_TAL_SCORCHING_RAY_ART,FIRE_TAL_SCORCHING_RAY_ART,FIRE_TAL_SCORCHING_RAY_ART,null,Scorching Ray Art,tianxia.sphere.fire,Fire,Fire,false,null,09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md,line:29799,Sphere of Fire,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,CONFIRMED_SELECTABLE_TALENT,"[""known-sphere-talent-training"",""level-talent"",""new-sphere-bonus-when-eligible""]",false,false,ELIGIBLE_UNDER_ACCEPTED_GENERAL_TRAINING_ROUTE,SUPPORTED_BY_ACCEPTED_GENERAL_RULE_SUBJECT_TO_CHARACTER_STATE,null,true,,NO_EXPLICIT_PREREQUISITE_PROSE_BEYOND_OWNER_RELATIONSHIP,"Scorching Ray creates multiple attack rays; each hit deals Fire damage, and two or more hits on a creature make it Burning.",,AVAILABLE,MISSING,OWNER_SELECTABLE_WITH_PREREQUISITES,ordinary_or_unspecified,false,[],candidate,"{""accepted_qa2_record_id"":""FIRE_TAL_SCORCHING_RAY_ART"",""source_anchor"":""line:29799"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",b11899144deadc9bcc5347356b1dcf262a48c100a667b7e2507d568fce2bb600
RADIANCE_TAL_BLINDING_FLASH,RADIANCE_TAL_BLINDING_FLASH,RADIANCE_TAL_BLINDING_FLASH,null,Blinding Flash,tianxia.sphere.radiance,Radiance,Radiance,false,null,09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md,line:66992,Sphere of Radiance,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,CONFIRMED_SELECTABLE_TALENT,"[""known-sphere-talent-training"",""level-talent"",""new-sphere-bonus-when-eligible""]",false,false,ELIGIBLE_UNDER_ACCEPTED_GENERAL_TRAINING_ROUTE,SUPPORTED_BY_ACCEPTED_GENERAL_RULE_SUBJECT_TO_CHARACTER_STATE,null,true,,NO_EXPLICIT_PREREQUISITE_PROSE_BEYOND_OWNER_RELATIONSHIP,Blinding Flash applies Blinded on failed CON save or reaction lock on success.,,AVAILABLE,MISSING,OWNER_SELECTABLE_WITH_PREREQUISITES,ordinary_or_unspecified,false,[],candidate,"{""accepted_qa2_record_id"":""RADIANCE_TAL_BLINDING_FLASH"",""source_anchor"":""line:66992"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",0e57736061d795bba8a017385bc9f33d8ef17e3946383acce4e988de49376b81
RADIANCE_TAL_DAWNLIT_REBUKE,RADIANCE_TAL_DAWNLIT_REBUKE,RADIANCE_TAL_DAWNLIT_REBUKE,null,Dawnlit Rebuke,tianxia.sphere.radiance,Radiance,Radiance,false,null,09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md,line:67152,Sphere of Radiance,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,CONFIRMED_SELECTABLE_TALENT,"[""known-sphere-talent-training"",""level-talent"",""new-sphere-bonus-when-eligible""]",false,false,ELIGIBLE_UNDER_ACCEPTED_GENERAL_TRAINING_ROUTE,SUPPORTED_BY_ACCEPTED_GENERAL_RULE_SUBJECT_TO_CHARACTER_STATE,null,true,,NO_EXPLICIT_PREREQUISITE_PROSE_BEYOND_OWNER_RELATIONSHIP,Dawnlit Rebuke is a reaction damage packet against a Dawnmarked creature that damages an ally.,,AVAILABLE,MISSING,OWNER_SELECTABLE_WITH_PREREQUISITES,ordinary_or_unspecified,false,[],candidate,"{""accepted_qa2_record_id"":""RADIANCE_TAL_DAWNLIT_REBUKE"",""source_anchor"":""line:67152"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",949e0b03038d836885f6a42eaba8652f040977e2e10f1184443db8988734827b
RADIANCE_TAL_DAWN_CLEANSING_WAVE,RADIANCE_TAL_DAWN_CLEANSING_WAVE,RADIANCE_TAL_DAWN_CLEANSING_WAVE,null,Dawn-Cleansing Wave,tianxia.sphere.radiance,Radiance,Radiance,false,null,09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md,line:67570,Sphere of Radiance,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,CONFIRMED_SELECTABLE_TALENT,"[""known-sphere-talent-training"",""level-talent"",""new-sphere-bonus-when-eligible""]",false,false,ELIGIBLE_UNDER_ACCEPTED_GENERAL_TRAINING_ROUTE,SUPPORTED_BY_ACCEPTED_GENERAL_RULE_SUBJECT_TO_CHARACTER_STATE,null,true,,NO_EXPLICIT_PREREQUISITE_PROSE_BEYOND_OWNER_RELATIONSHIP,Dawn-Cleansing Wave combines ally save-repeat support with hostile Radiant cone damage and Dawnmark.,,AVAILABLE,MISSING,OWNER_SELECTABLE_WITH_PREREQUISITES,ordinary_or_unspecified,false,[],candidate,"{""accepted_qa2_record_id"":""RADIANCE_TAL_DAWN_CLEANSING_WAVE"",""source_anchor"":""line:67570"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",9d024794fc9b39239e37ce58502eff0666b7d66315db9d48a19161859edf1760
RADIANCE_TAL_HEAVEN_OPENING_JUDGMENT,RADIANCE_TAL_HEAVEN_OPENING_JUDGMENT,RADIANCE_TAL_HEAVEN_OPENING_JUDGMENT,null,Heaven-Opening Judgment,tianxia.sphere.radiance,Radiance,Radiance,false,null,09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md,line:67882,Sphere of Radiance,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,CONFIRMED_SELECTABLE_TALENT,"[""known-sphere-talent-training"",""level-talent"",""new-sphere-bonus-when-eligible""]",false,false,ELIGIBLE_UNDER_ACCEPTED_GENERAL_TRAINING_ROUTE,SUPPORTED_BY_ACCEPTED_GENERAL_RULE_SUBJECT_TO_CHARACTER_STATE,null,true,,NO_EXPLICIT_PREREQUISITE_PROSE_BEYOND_OWNER_RELATIONSHIP,Heaven-Opening Judgment is a once-per-long-rest Radiant line damage packet with explicit cover/piercing boundaries.,,AVAILABLE,MISSING,OWNER_SELECTABLE_WITH_PREREQUISITES,ordinary_or_unspecified,false,[],candidate,"{""accepted_qa2_record_id"":""RADIANCE_TAL_HEAVEN_OPENING_JUDGMENT"",""source_anchor"":""line:67882"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",223a0edad567bf70bf820e51ce0bb7da6ac184643cc0b74a6f07af5d2b5344b6
RADIANCE_TAL_JUDGMENT_RAY,RADIANCE_TAL_JUDGMENT_RAY,RADIANCE_TAL_JUDGMENT_RAY,null,Judgment Ray,tianxia.sphere.radiance,Radiance,Radiance,false,null,09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md,line:67336,Sphere of Radiance,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,CONFIRMED_SELECTABLE_TALENT,"[""known-sphere-talent-training"",""level-talent"",""new-sphere-bonus-when-eligible""]",false,false,ELIGIBLE_UNDER_ACCEPTED_GENERAL_TRAINING_ROUTE,SUPPORTED_BY_ACCEPTED_GENERAL_RULE_SUBJECT_TO_CHARACTER_STATE,null,true,,NO_EXPLICIT_PREREQUISITE_PROSE_BEYOND_OWNER_RELATIONSHIP,Judgment Ray is a Radiant line damage packet that Dawnmarks failed and successful saves with different duration.,,AVAILABLE,MISSING,OWNER_SELECTABLE_WITH_PREREQUISITES,ordinary_or_unspecified,false,[],candidate,"{""accepted_qa2_record_id"":""RADIANCE_TAL_JUDGMENT_RAY"",""source_anchor"":""line:67336"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",fd2e87458ad28db3e0dbf6a7e43ee9d33226dc51c5a30afe5c383048bdc081b6
RADIANCE_TAL_SCOUR_THE_UNCLEAN,RADIANCE_TAL_SCOUR_THE_UNCLEAN,RADIANCE_TAL_SCOUR_THE_UNCLEAN,null,Scour the Unclean,tianxia.sphere.radiance,Radiance,Radiance,false,null,09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md,line:67626,Sphere of Radiance,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,CONFIRMED_SELECTABLE_TALENT,"[""known-sphere-talent-training"",""level-talent"",""new-sphere-bonus-when-eligible""]",false,false,ELIGIBLE_UNDER_ACCEPTED_GENERAL_TRAINING_ROUTE,SUPPORTED_BY_ACCEPTED_GENERAL_RULE_SUBJECT_TO_CHARACTER_STATE,null,true,,NO_EXPLICIT_PREREQUISITE_PROSE_BEYOND_OWNER_RELATIONSHIP,Scour the Unclean is a Dawnmark/Unclean rider that suppresses a visible corruption-derived temporary benefit and locks healing.,,AVAILABLE,MISSING,OWNER_SELECTABLE_WITH_PREREQUISITES,ordinary_or_unspecified,false,[],candidate,"{""accepted_qa2_record_id"":""RADIANCE_TAL_SCOUR_THE_UNCLEAN"",""source_anchor"":""line:67626"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",8427c1736984a36e5aef3e1688331629a4b26b97cee3abd5c7b9e636a9fb3df4
RADIANCE_TAL_SUN_WHITE_JUDGMENT_SPEAR,RADIANCE_TAL_SUN_WHITE_JUDGMENT_SPEAR,RADIANCE_TAL_SUN_WHITE_JUDGMENT_SPEAR,null,Sun-White Judgment Spear,tianxia.sphere.radiance,Radiance,Radiance,false,null,09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md,line:67708,Sphere of Radiance,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,CONFIRMED_SELECTABLE_TALENT,"[""known-sphere-talent-training"",""level-talent"",""new-sphere-bonus-when-eligible""]",false,false,ELIGIBLE_UNDER_ACCEPTED_GENERAL_TRAINING_ROUTE,SUPPORTED_BY_ACCEPTED_GENERAL_RULE_SUBJECT_TO_CHARACTER_STATE,null,true,,NO_EXPLICIT_PREREQUISITE_PROSE_BEYOND_OWNER_RELATIONSHIP,Sun-White Judgment Spear is a single-target Radiant damage packet with cover/concealment ignore and Unclean rider.,,AVAILABLE,MISSING,OWNER_SELECTABLE_WITH_PREREQUISITES,ordinary_or_unspecified,false,[],candidate,"{""accepted_qa2_record_id"":""RADIANCE_TAL_SUN_WHITE_JUDGMENT_SPEAR"",""source_anchor"":""line:67708"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",758423a080d160f479d875f7933f493110f4dea116cbfe124512e7e9ccf95b03
STARS_TAL_COMET_SPEAR,STARS_TAL_COMET_SPEAR,STARS_TAL_COMET_SPEAR,null,Comet Spear,tianxia.sphere.stars,Stars,Stars,false,null,09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md,line:86098,Sphere of Stars,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,CONFIRMED_SELECTABLE_TALENT,"[""known-sphere-talent-training"",""level-talent"",""new-sphere-bonus-when-eligible""]",false,false,ELIGIBLE_UNDER_ACCEPTED_GENERAL_TRAINING_ROUTE,SUPPORTED_BY_ACCEPTED_GENERAL_RULE_SUBJECT_TO_CHARACTER_STATE,null,true,,NO_EXPLICIT_PREREQUISITE_PROSE_BEYOND_OWNER_RELATIONSHIP,Comet Spear is a single-target attack with direct damage and a Strength-save push/prone rider.,,AVAILABLE,MISSING,OWNER_SELECTABLE_WITH_PREREQUISITES,ordinary_or_unspecified,false,[],candidate,"{""accepted_qa2_record_id"":""STARS_TAL_COMET_SPEAR"",""source_anchor"":""line:86098"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",ad46c44aa6487a3ad4fc245d7c92d6aef4e59263aa19eb1d745cfb5f5efcd34a
STARS_TAL_FALLING_SPARK,STARS_TAL_FALLING_SPARK,STARS_TAL_FALLING_SPARK,null,Falling Spark,tianxia.sphere.stars,Stars,Stars,false,null,09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md,line:85889,Sphere of Stars,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,CONFIRMED_SELECTABLE_TALENT,"[""known-sphere-talent-training"",""level-talent"",""new-sphere-bonus-when-eligible""]",false,false,ELIGIBLE_UNDER_ACCEPTED_GENERAL_TRAINING_ROUTE,SUPPORTED_BY_ACCEPTED_GENERAL_RULE_SUBJECT_TO_CHARACTER_STATE,null,true,,NO_EXPLICIT_PREREQUISITE_PROSE_BEYOND_OWNER_RELATIONSHIP,Falling Spark is an AoE Dexterity-save damage packet that reaction-locks failed saves.,,AVAILABLE,MISSING,OWNER_SELECTABLE_WITH_PREREQUISITES,ordinary_or_unspecified,false,[],candidate,"{""accepted_qa2_record_id"":""STARS_TAL_FALLING_SPARK"",""source_anchor"":""line:85889"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",1fa10a035b74a95df2302d208af07d2052ed6b2aaaaef2934a9a1909300c2d73
STARS_TAL_FALLING_STAR,STARS_TAL_FALLING_STAR,STARS_TAL_FALLING_STAR,null,Falling Star,tianxia.sphere.stars,Stars,Stars,false,null,09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md,line:86427,Sphere of Stars,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,CONFIRMED_SELECTABLE_TALENT,"[""known-sphere-talent-training"",""level-talent"",""new-sphere-bonus-when-eligible""]",false,false,ELIGIBLE_UNDER_ACCEPTED_GENERAL_TRAINING_ROUTE,SUPPORTED_BY_ACCEPTED_GENERAL_RULE_SUBJECT_TO_CHARACTER_STATE,null,true,,NO_EXPLICIT_PREREQUISITE_PROSE_BEYOND_OWNER_RELATIONSHIP,Falling Star is an AoE direct-damage impact with Prone on failed save and double damage to structures/unattended objects.,,AVAILABLE,MISSING,OWNER_SELECTABLE_WITH_PREREQUISITES,ordinary_or_unspecified,false,[],candidate,"{""accepted_qa2_record_id"":""STARS_TAL_FALLING_STAR"",""source_anchor"":""line:86427"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",f380dc0321f46274da61e5aee6265dede831e492e53870b9262f9482e307c02b
STARS_TAL_HEAVEN_FALLING_STAR,STARS_TAL_HEAVEN_FALLING_STAR,STARS_TAL_HEAVEN_FALLING_STAR,null,Heaven-Falling Star,tianxia.sphere.stars,Stars,Stars,false,null,09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md,line:86734,Sphere of Stars,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,CONFIRMED_SELECTABLE_TALENT,"[""known-sphere-talent-training"",""level-talent"",""new-sphere-bonus-when-eligible""]",false,false,ELIGIBLE_UNDER_ACCEPTED_GENERAL_TRAINING_ROUTE,SUPPORTED_BY_ACCEPTED_GENERAL_RULE_SUBJECT_TO_CHARACTER_STATE,null,true,,NO_EXPLICIT_PREREQUISITE_PROSE_BEYOND_OWNER_RELATIONSHIP,Heaven-Falling Star is a once-per-long-rest AoE impact with very high direct damage and Prone on failed save.,,AVAILABLE,MISSING,OWNER_SELECTABLE_WITH_PREREQUISITES,ordinary_or_unspecified,false,[],candidate,"{""accepted_qa2_record_id"":""STARS_TAL_HEAVEN_FALLING_STAR"",""source_anchor"":""line:86734"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",1c47ad9adb167127f74aebd4dbef347d732bee610661b4280601e4df9b36a4bc
