record_id,prerequisite_evaluation_status,typed_constraints,raw_prerequisite_prose,display_only_or_advisory_constraints,invalid_references,unresolved_reason,creator_selectability_can_be_evaluated_safely,source_provenance,record_commitment_sha256
TAL_SHIELD_REDIRECTING_SHIELD,PARTIALLY_TYPED_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.shield""},{""kind"":""sphere_id_reference"",""source_basis"":""exact display-name token in raw prerequisite prose"",""target_id"":""tianxia.sphere.weapons""},{""kind"":""sphere_id_reference"",""source_basis"":""exact display-name token in raw prerequisite prose"",""target_id"":""tianxia.sphere.source""}]","When a weapon attack misses a creature benefiting from your Active Defense, you may expend Martial Focus. Choose one new legal target for the attack. For a melee attack, the new target must be within the attacker’s original reach. For a ranged attack, the new target must be within the attack’s original range from the attacker. Compare the original attack roll to the new target’s AC. The attack retains its original damage and effects. Redirecting Shield does not affect siege weapons, massive weapons, area effects, or attacks that cannot legally reach the new target. When a weapon attack misses a creature benefiting from your Active Defense, you may expend Martial Focus. Mortal or prerequisite-gated; see source text","[""When a weapon attack misses a creature benefiting from your Active Defense, you may expend Martial Focus. Choose one new legal target for the attack. For a melee attack, the new target must be within the attacker’s original reach. For a ranged attack, the new target must be within the attack’s original range from the attacker. Compare the original attack roll to the new target’s AC. The attack retains its original damage and effects. Redirecting Shield does not affect siege weapons, massive weapons, area effects, or attacks that cannot legally reach the new target. When a weapon attack misses a creature benefiting from your Active Defense, you may expend Martial Focus. Mortal or prerequisite-gated; see source text""]",[],Natural-language prerequisite contains access or logical semantics not explicitly machine-encoded.,false,"{""accepted_qa2_record_id"":""TAL_SHIELD_REDIRECTING_SHIELD"",""source_anchor"":""line:75346"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",a84a96c8e1d506872d62fc737b5483f39a2a5e403767765a09fc7cd05222228d
TAL_SHIELD_RETURNING_SHIELD_DISC,PARTIALLY_TYPED_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.shield""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":5}]","Prerequisite: CL 5+ You may throw your Shield as a returning weapon. Action Type: Special Attack Range: 30/90 feet Requirement: Wielding a Shield Replace one attack when you take the Attack action. Make a ranged weapon attack using Strength or Dexterity. Hit: Deal Bludgeoning damage: 1d8 + the chosen ability modifier After the attack resolves, the Shield returns to your hand and is immediately re-equipped without using the Utilize action. While the Shield is away from your hand, you do not gain its Shield Bonus and cannot use Shield talents unless another talent says otherwise. At CL 11+, the attack deals: 2d8 + the chosen ability modifier At CL 17+, the attack deals: 3d8 + the chosen ability modifier","[""Prerequisite: CL 5+ You may throw your Shield as a returning weapon. Action Type: Special Attack Range: 30/90 feet Requirement: Wielding a Shield Replace one attack when you take the Attack action. Make a ranged weapon attack using Strength or Dexterity. Hit: Deal Bludgeoning damage: 1d8 + the chosen ability modifier After the attack resolves, the Shield returns to your hand and is immediately re-equipped without using the Utilize action. While the Shield is away from your hand, you do not gain its Shield Bonus and cannot use Shield talents unless another talent says otherwise. At CL 11+, the attack deals: 2d8 + the chosen ability modifier At CL 17+, the attack deals: 3d8 + the chosen ability modifier""]",[],Natural-language prerequisite contains access or logical semantics not explicitly machine-encoded.,false,"{""accepted_qa2_record_id"":""TAL_SHIELD_RETURNING_SHIELD_DISC"",""source_anchor"":""line:75536"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",f72d065d1cc8f0e32d4da8a23b5d3172ae9343b2e58a7d3c49f1e28137a7e8ad
TAL_SHIELD_RETURN_THE_HEAVENSENT_BLOW,PARTIALLY_TYPED_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.shield""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":15}]","Prerequisite: Blockade, Perfect Redirection, CL 15+ Action Type: Reaction Trigger: You perceive a line, cone, breath weapon, projectile storm, or physically traveling cultivation effect whose route crosses one of your Shield Faces Cost: Expend Martial Focus Limit: Once per Long Rest Make a Cultivation Check against the creator’s Cultivation Save DC or another appropriate DC determined by the GM. Successful Check: Choose one: turn the effect up to 180 degrees and resolve its remaining route in a new legal direction; split the effect around the defended side of your Shield Face, causing protected creatures behind it to take no damage or additional effects; drive the effect into one legal unoccupied area within 60 feet where its remaining rout","[""Prerequisite: Blockade, Perfect Redirection, CL 15+ Action Type: Reaction Trigger: You perceive a line, cone, breath weapon, projectile storm, or physically traveling cultivation effect whose route crosses one of your Shield Faces Cost: Expend Martial Focus Limit: Once per Long Rest Make a Cultivation Check against the creator’s Cultivation Save DC or another appropriate DC determined by the GM. Successful Check: Choose one: turn the effect up to 180 degrees and resolve its remaining route in a new legal direction; split the effect around the defended side of your Shield Face, causing protected creatures behind it to take no damage or additional effects; drive the effect into one legal unoccupied area within 60 feet where its remaining rout""]",[],Natural-language prerequisite contains access or logical semantics not explicitly machine-encoded.,false,"{""accepted_qa2_record_id"":""TAL_SHIELD_RETURN_THE_HEAVENSENT_BLOW"",""source_anchor"":""line:75971"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",5e34651396b095ea625f35ec0a63d8dc2d9271558d5734c7d2c448dc3061643b
TAL_SHIELD_RIDING_THE_FALLING_STAR,TYPED_FIELDS_AVAILABLE_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.shield""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":7},{""kind"":""sphere_id_reference"",""source_basis"":""exact display-name token in raw prerequisite prose"",""target_id"":""tianxia.sphere.water""},{""kind"":""sphere_id_reference"",""source_basis"":""exact display-name token in raw prerequisite prose"",""target_id"":""tianxia.sphere.sand""}]","Prerequisite: Shield Skate, Projected Shield Face, CL 7+ When using Shield Skate: you may cross water, snow, loose sand, unstable rubble, and similar surfaces; you may descend vertical surfaces safely; you reduce falling damage by five times your Cultivation Level; if you fall at least 20 feet before reaching the ground, you may move up to your Speed along the ground immediately after landing. Riding the Falling Star is shield-assisted movement. It does not grant flight.",[],[],,true,"{""accepted_qa2_record_id"":""TAL_SHIELD_RIDING_THE_FALLING_STAR"",""source_anchor"":""line:75664"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",ce6698be6978b8b6d196b50ec02b1196e95368a24b603a9af8c74db7fb9f9491
TAL_SHIELD_SEAL_THE_BREACH,TYPED_FIELDS_AVAILABLE_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.shield""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":10},{""kind"":""sphere_id_reference"",""source_basis"":""exact display-name token in raw prerequisite prose"",""target_id"":""tianxia.sphere.weapons""},{""kind"":""sphere_id_reference"",""source_basis"":""exact display-name token in raw prerequisite prose"",""target_id"":""tianxia.sphere.space""}]","Prerequisite: Projected Shield Face, Flexible Cover, CL 10+ Action Type: Bonus Action Duration: Concentration, up to 1 minute Cost: Expend Martial Focus Manifest one 15-foot-wide, 15-foot-high Shield-Qi Face centered on one edge of your space. Seal the Breach is a temporary Barrier attached to you. The face: moves with you; blocks physical movement through its surface; blocks attacks, projectiles, breath weapons, line effects, and similar effects that must physically cross its surface; blocks Incorporeal Movement through its physical boundary; may be rotated once during your turn without spending an Action; may be rotated as a Reaction when a creature you perceive begins moving. The Barrier does not automatically block: teleportation; plana",[],[],,true,"{""accepted_qa2_record_id"":""TAL_SHIELD_SEAL_THE_BREACH"",""source_anchor"":""line:75782"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",d866b7188f2a26823433e396aa927e5f14b2a7d6aa3c0edb2b603497472ff9fc
TAL_SHIELD_SHIELD_FLIGHT_RESCUE,TYPED_FIELDS_AVAILABLE_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.shield""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":7}]","Prerequisite: Returning Shield Disc, Cover Ally, CL 7+ Action Type: Reaction Trigger: An ally you can perceive within 30 feet is targeted by an attack roll Cost: Expend Martial Focus Throw your Shield toward the ally before the attack resolves. The ally benefits from your Active Defense against the triggering attack. After the attack resolves, choose one: the Shield returns to your hand and is immediately re-equipped; the Shield remains equipped by the ally until the start of your next turn, provided the ally has a free hand and is willing. If the Shield remains with the ally, you do not gain its Shield Bonus and cannot use talents requiring you to wield it until it returns.",[],[],,true,"{""accepted_qa2_record_id"":""TAL_SHIELD_SHIELD_FLIGHT_RESCUE"",""source_anchor"":""line:75624"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",a2e73b99283d9178104395684199944d3d33b7a4e13088b8ebf0b18321035a92
TAL_SHIELD_SHIELD_OF_THE_SECOND_ANSWER,PARTIALLY_TYPED_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.shield""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":12}]","Prerequisite: Greater Deflect, CL 12+ When Active Defense causes an attack to miss, retain one echoing Shield Face until the start of your next turn. The next valid attack against the same protected creature before the echo ends receives the Active Defense AC increase without spending your Reaction or Martial Focus. The echo may benefit from one Deflect talent. Use Shield of the Second Answer only once per round.","[""Prerequisite: Greater Deflect, CL 12+ When Active Defense causes an attack to miss, retain one echoing Shield Face until the start of your next turn. The next valid attack against the same protected creature before the echo ends receives the Active Defense AC increase without spending your Reaction or Martial Focus. The echo may benefit from one Deflect talent. Use Shield of the Second Answer only once per round.""]",[],Natural-language prerequisite contains access or logical semantics not explicitly machine-encoded.,false,"{""accepted_qa2_record_id"":""TAL_SHIELD_SHIELD_OF_THE_SECOND_ANSWER"",""source_anchor"":""line:75883"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",9877bcda59061114f78facdf4eef04a9c3c8c3f86153ddae8269bb0f489bd4d9
TAL_SHIELD_SHIELD_SKATE,PARTIALLY_TYPED_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.shield""},{""kind"":""sphere_id_reference"",""source_basis"":""exact display-name token in raw prerequisite prose"",""target_id"":""tianxia.sphere.source""}]","When moving down an incline or taking the Dash action, you may use a Bonus Action to throw your Shield beneath your feet and skate across the ground. Until the end of the current turn: increase your Speed by 20 feet; ignore nonmagical difficult terrain that your Shield can physically cross; do not benefit from the Shield’s AC bonus during movement made through Shield Skate; recover and re-equip the Shield at the end of your movement without using the Utilize action. The GM determines whether terrain can physically support Shield Skate. When moving down an incline or taking the Dash action, you may use a Bonus Action to throw your Shield beneath your feet and skate across the ground. Mortal or prerequisite-gated; see source text","[""When moving down an incline or taking the Dash action, you may use a Bonus Action to throw your Shield beneath your feet and skate across the ground. Until the end of the current turn: increase your Speed by 20 feet; ignore nonmagical difficult terrain that your Shield can physically cross; do not benefit from the Shield’s AC bonus during movement made through Shield Skate; recover and re-equip the Shield at the end of your movement without using the Utilize action. The GM determines whether terrain can physically support Shield Skate. When moving down an incline or taking the Dash action, you may use a Bonus Action to throw your Shield beneath your feet and skate across the ground. Mortal or prerequisite-gated; see source text""]",[],Natural-language prerequisite contains access or logical semantics not explicitly machine-encoded.,false,"{""accepted_qa2_record_id"":""TAL_SHIELD_SHIELD_SKATE"",""source_anchor"":""line:75462"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",ca026ef9cb9c705a1062171a847e391ddae5d7ba25c35486f6c8a032c08bd983
TAL_SHIELD_SHIELD_SOUL_NEVER_FALLS,PARTIALLY_TYPED_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.shield""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":15},{""kind"":""sphere_id_reference"",""source_basis"":""exact display-name token in raw prerequisite prose"",""target_id"":""tianxia.sphere.destruction""}]","Prerequisite: Sovereign Shield-Soul Incarnation, CL 15+ When you would drop to 0 HP, lose Concentration on a Shield talent, or have your Shield destroyed, choose one: drop to 1 HP instead of 0 HP; maintain Concentration until the end of your next turn; suppress the Shield’s destruction until the end of your next turn; immediately establish one projected Shield Face without spending an Action. Once you use Shield Soul Never Falls, you cannot use it again until you finish a Long Rest.","[""Prerequisite: Sovereign Shield-Soul Incarnation, CL 15+ When you would drop to 0 HP, lose Concentration on a Shield talent, or have your Shield destroyed, choose one: drop to 1 HP instead of 0 HP; maintain Concentration until the end of your next turn; suppress the Shield’s destruction until the end of your next turn; immediately establish one projected Shield Face without spending an Action. Once you use Shield Soul Never Falls, you cannot use it again until you finish a Long Rest.""]",[],Natural-language prerequisite contains access or logical semantics not explicitly machine-encoded.,false,"{""accepted_qa2_record_id"":""TAL_SHIELD_SHIELD_SOUL_NEVER_FALLS"",""source_anchor"":""line:76106"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",c83bd86e5b2936f81227c68ef852b64748f7a1aadb854a9f1fac4464fe94670e
TAL_SHIELD_SHIELD_WITHOUT_DISTANCE,PARTIALLY_TYPED_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.shield""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":15}]","Prerequisite: Shield-Flight Rescue, CL 15+ Your Shield Soul may appear wherever your intent can still legally reach. Gain the following benefits: increase Shield-Flight Rescue range to 300 feet; when using Cover Ally through Projected Shield Face, increase its range to 120 feet; your Shield may return to your hand from anywhere on the same battlefield at the end of your turn unless sealed, suppressed, carried across a dimensional boundary, or prevented by an equivalent effect; when you use Returning Shield Disc, the Shield may ricochet around corners along a clear sequence of surfaces and Shield Faces, ignoring Half Cover and Three-Quarters Cover. Shield Without Distance does not grant remote perception, teleport an ally, or pass through To","[""Prerequisite: Shield-Flight Rescue, CL 15+ Your Shield Soul may appear wherever your intent can still legally reach. Gain the following benefits: increase Shield-Flight Rescue range to 300 feet; when using Cover Ally through Projected Shield Face, increase its range to 120 feet; your Shield may return to your hand from anywhere on the same battlefield at the end of your turn unless sealed, suppressed, carried across a dimensional boundary, or prevented by an equivalent effect; when you use Returning Shield Disc, the Shield may ricochet around corners along a clear sequence of surfaces and Shield Faces, ignoring Half Cover and Three-Quarters Cover. Shield Without Distance does not grant remote perception, teleport an ally, or pass through To""]",[],Natural-language prerequisite contains access or logical semantics not explicitly machine-encoded.,false,"{""accepted_qa2_record_id"":""TAL_SHIELD_SHIELD_WITHOUT_DISTANCE"",""source_anchor"":""line:76013"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",44da97b472161a7849b7067b28ddaeac1047d289f7f349a5b75c615ff027f4a6
TAL_SHIELD_SOVEREIGN_SHIELD_SOUL_INCARNATION,PARTIALLY_TYPED_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.shield""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":15}]","“Behind the cultivator stood no fortress. The fortress had learned to walk.” Prerequisite: Projected Shield Face, CL 15+ Action Type: Bonus Action Duration: 1 minute Cost: Expend Martial Focus Limit: Once per Long Rest Awaken a Shield Soul and manifest a sovereign rampart around your body. Your incarnation may appear as: a colossal ancestral shield floating behind you; a wheel of interlocking celestial discs; a tortoise-shell mandala; a mirror-bright sun shield; a mountain gate carried in one hand; a spectral fortress marching one step behind you. For the duration: gain a Fly Speed of 40 feet and Hover; increase Projected Shield Face dimensions by 20 feet in width and 10 feet in height; increase Cover Ally range to 60 feet when a clear lega “Behind the cultivator stood no fortress. Nascent or higher; see prerequisites","[""“Behind the cultivator stood no fortress. The fortress had learned to walk.” Prerequisite: Projected Shield Face, CL 15+ Action Type: Bonus Action Duration: 1 minute Cost: Expend Martial Focus Limit: Once per Long Rest Awaken a Shield Soul and manifest a sovereign rampart around your body. Your incarnation may appear as: a colossal ancestral shield floating behind you; a wheel of interlocking celestial discs; a tortoise-shell mandala; a mirror-bright sun shield; a mountain gate carried in one hand; a spectral fortress marching one step behind you. For the duration: gain a Fly Speed of 40 feet and Hover; increase Projected Shield Face dimensions by 20 feet in width and 10 feet in height; increase Cover Ally range to 60 feet when a clear lega “Behind the cultivator stood no fortress. Nascent or higher; see prerequisites""]",[],Natural-language prerequisite contains access or logical semantics not explicitly machine-encoded.,false,"{""accepted_qa2_record_id"":""TAL_SHIELD_SOVEREIGN_SHIELD_SOUL_INCARNATION"",""source_anchor"":""line:75899"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",e6c06709c336b7010aa54a2eb8aac3c92b12e8ae6ce652c0525481d1524ab1a1
TAL_SHIELD_TEN_THOUSAND_REFLECTIONS,PARTIALLY_TYPED_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.shield""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":15}]","Prerequisite: Court of Ten Thousand Turning Faces or Sovereign Shield-Soul Incarnation, CL 15+ Action Type: Reaction Trigger: A hostile creature makes an attack roll against you or an ally you can perceive within 60 feet Cost: Expend Martial Focus Manifest reflected Shield Faces around up to your Proficiency Bonus legal targets within 60 feet. Apply Active Defense against the triggering attack and against the next valid attack targeting each chosen creature before the start of your next turn. Each protected creature may benefit from one Deflect talent against one attack.","[""Prerequisite: Court of Ten Thousand Turning Faces or Sovereign Shield-Soul Incarnation, CL 15+ Action Type: Reaction Trigger: A hostile creature makes an attack roll against you or an ally you can perceive within 60 feet Cost: Expend Martial Focus Manifest reflected Shield Faces around up to your Proficiency Bonus legal targets within 60 feet. Apply Active Defense against the triggering attack and against the next valid attack targeting each chosen creature before the start of your next turn. Each protected creature may benefit from one Deflect talent against one attack.""]",[],Natural-language prerequisite contains access or logical semantics not explicitly machine-encoded.,false,"{""accepted_qa2_record_id"":""TAL_SHIELD_TEN_THOUSAND_REFLECTIONS"",""source_anchor"":""line:75953"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",af2bd82d2f7dcafe07811cbabffa3099c36146274e8c0e26d961164942afb5c9
TAL_SHIELD_THE_MOUNTAIN_FITS_BEHIND_ONE_SHIELD,PARTIALLY_TYPED_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.shield""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":12}]","Prerequisite: Moving Rampart, CL 12+ When you establish Flexible Cover or Seal the Breach, increase the projected face to up to: 30 feet wide and 20 feet high You may reduce its size when creating it. When a creature behind the face would be pushed, pulled, or knocked Prone by an effect crossing the face, reduce the forced movement by 20 feet and grant Advantage on one saving throw made to resist Prone.","[""Prerequisite: Moving Rampart, CL 12+ When you establish Flexible Cover or Seal the Breach, increase the projected face to up to: 30 feet wide and 20 feet high You may reduce its size when creating it. When a creature behind the face would be pushed, pulled, or knocked Prone by an effect crossing the face, reduce the forced movement by 20 feet and grant Advantage on one saving throw made to resist Prone.""]",[],Natural-language prerequisite contains access or logical semantics not explicitly machine-encoded.,false,"{""accepted_qa2_record_id"":""TAL_SHIELD_THE_MOUNTAIN_FITS_BEHIND_ONE_SHIELD"",""source_anchor"":""line:75844"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",58373e9aae88a71e3126fce7c21a6c879acf03846368006ccfba1cfb1066faf8
TAL_SHIELD_UNBROKEN_RIM,PARTIALLY_TYPED_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.shield""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":7}]","Prerequisite: CL 7+ When your Shield would break, be disarmed, become suppressed, or be destroyed by an ordinary effect, expend Martial Focus. Choose one: the Shield remains intact and equipped; the Shield becomes cracked but functional until the end of your next turn; immediately catch and re-equip the Shield after it is disarmed. Unbroken Rim does not automatically preserve an ordinary Shield against a superior Realm-defining sunder, artifact-destroying technique, or narrative-scale calamity.","[""Prerequisite: CL 7+ When your Shield would break, be disarmed, become suppressed, or be destroyed by an ordinary effect, expend Martial Focus. Choose one: the Shield remains intact and equipped; the Shield becomes cracked but functional until the end of your next turn; immediately catch and re-equip the Shield after it is disarmed. Unbroken Rim does not automatically preserve an ordinary Shield against a superior Realm-defining sunder, artifact-destroying technique, or narrative-scale calamity.""]",[],Natural-language prerequisite contains access or logical semantics not explicitly machine-encoded.,false,"{""accepted_qa2_record_id"":""TAL_SHIELD_UNBROKEN_RIM"",""source_anchor"":""line:75648"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",ee0f904fbb238901c8a65c90e1cedb9ec94a117d8997831faa17536a6c6b6c12
